Customer_ID,Full_Name,Gender,DOB,Account_Type,Account_Status,Account_Balance,Currency,Branch_Code,Phone_Number,Email,Status,Street_Address,City,State,Zip_Code,Country,Customer_Since,Credit_Score,KYC_Verified,Risk_Level,Account_Fees,Preferred_Language
CUST109120,mAry JOHNSON,F,1950-04-25,currnt,Open,5356.45,usd,tx004,+1-933-558-8767,user9120@gmail.com,Inactive,894 2nd Ave,atlanta,TX,71930,usa,2013-07-23,651,No,Medium,11.19,ENGLISH
CUST109121,john o'connor,F,1983-04-24,checKing,CLOSED,4821.14,GBP,mi007,+1-494-130-6094,user9121@gmial.com,inactve,5465 Sunset Blvd,New York,GA,47325,usa,2021-07-29,738,N,Medium,14.89,english
CUST109122,ALICE lee,Male,1952-05-05,currnt,Suspended,3920.02,usd,tx004,+1-891-237-4242,user9122@outlok.com,inactve,3447 Sunset Blvd,New York,IL,94139,usa,2014-11-24,665,N,medium,7.58,spanish
CUST109123,sArAh doe,Female,1958-03-31,Checking,CLOSED,6860.5,gbp,Ch-003,+1-767-749-9769,user9123@gmial.com,INACTIVE,713 Main St,New York,NY,77771,USA,2021-12-21,535,N,Medium,0.75,ENGLISH
CUST109124,ALICE SMITH,Male,1954-03-02,savngs,Open,3797.93,eur,tx004,+1-605-755-7989,user9124@gmial.com,actve,5542 Maple Dr,miami,IL,54099,UsA,2016-07-02,648,Y,high,14.01,Spanish
CUST109125,bOb doe,Male,1991-11-13,savings,Open,3975.3,eur,tx004,+1-825-504-8696,user9125@outlok.com,INACTIVE,8631 Elm Street,los angeles,NY,77199,USA,2014-06-10,447,N,Medium,14.02,english
CUST109126,mAry lee,M,1959-04-12,checKing,open,4328.77,USD,NY-001,+1-409-153-9832,user9126@protonmail.com,ACTIVE,2128 Maple Dr,New York,CA,63002,UsA,2015-06-08,787,no,low,21.77,Spanish
CUST109127,mAry o'connor,F,1961-04-24,current,suspended,4559.14,eur,Ch-003,+1-817-997-9179,user9127@yahoo.com,inactve,2656 Maple Dr,houston,NY,78297,usa,2017-10-06,605,Yes,Medium,2.58,spanish
CUST109128,ALICE doe,Male,1967-06-23,currnt,suspended,4125.01,GBP,tx004,+1-598-983-3196,user9128@gmial.com,actve,3545 Elm Street,los angeles,FL,54516,United States,2021-04-11,418,yes,Medium,9.29,Spanish
CUST109129,bOb SMITH,FEMALE,1970-04-02,checKing,suspended,4970.9,GBP,sf006,+1-176-140-8353,user9129@yahoo.com,Inactive,1013 Maple Dr,houston,TX,80880,USA,2019-09-12,303,no,High,5.79,ENGLISH
CUST109130,DavE SMITH,FEMALE,1970-07-02,savings,suspended,5156.62,eur,la002,+1-765-446-3924,user9130@protonmail.com,Inactive,9356 Maple Dr,miami,IL,71751,usa,2009-06-22,330,Yes,High,2.57,spanish
CUST109131,mAry SMITH,F,1950-07-24,currnt,open,3556.47,GBP,mi007,+1-912-399-1848,user9131@gmial.com,inactve,5502 Elm Street,atlanta,IL,39900,USA,2015-04-19,823,yes,High,7.53,ENGLISH
CUST109132,bOb o'connor,FEMALE,1952-12-28,checKing,Suspended,3334.21,gbp,tx004,+1-120-346-4582,user9132@protonmail.com,INACTIVE,2015 2nd Ave,houston,FL,95843,United States,2017-10-18,667,no,high,20.12,Spanish
CUST109133,mAry SMITH,M,1954-07-14,currnt,suspended,6079.41,GBP,Ch-003,+1-815-136-7068,user9133@gmail.com,Inactive,3082 Maple Dr,houston,FL,34263,UsA,2010-12-26,713,No,high,5.87,English
CUST109134,john brown,Female,1974-11-01,currnt,closed,4927.92,gbp,la002,+1-974-174-1305,user9134@yahoo.com,ACTIVE,3277 Sunset Blvd,CHICAGO,CA,57886,UsA,2014-08-18,335,Yes,low,22.84,Spanish
CUST109135,mAry doe,male,1998-01-25,Checking,Open,6503.59,gbp,la002,+1-804-789-9078,user9135@yahoo.com,Inactive,191 Sunset Blvd,CHICAGO,NY,72404,United States,2007-07-12,836,Yes,Low,17.31,Spanish
CUST109136,sArAh JOHNSON,Male,1957-08-22,Checking,open,5960.37,gbp,la002,+1-248-390-8568,user9136@gmial.com,active,1784 Elm Street,atlanta,FL,48694,United States,2007-01-10,676,Y,high,2.39,English
CUST109137,bOb JOHNSON,male,1966-01-16,currnt,CLOSED,4557.84,usd,NY-001,+1-923-240-6646,user9137@yahoo.com,Inactive,998 Broadway,houston,IL,50642,UsA,2005-08-10,705,No,Low,5.54,English
CUST109138,sArAh lee,Female,1958-05-21,currnt,suspended,5653.24,USD,NY-001,+1-383-287-8082,user9138@yahoo.com,inactve,9581 2nd Ave,New York,NY,40156,United States,2006-05-02,847,yes,medium,0.86,English
CUST109139,sArAh SMITH,Female,1981-04-18,current,open,6116.66,GBP,la002,+1-454-396-2060,user9139@gmial.com,actve,2254 Broadway,miami,IL,39156,usa,2009-05-02,430,Y,medium,2.89,Spanish
CUST109140,bOb SMITH,M,1955-10-27,savings,CLOSED,3795.3,usd,sf006,+1-547-862-9713,user9140@protonmail.com,ACTIVE,8363 2nd Ave,CHICAGO,NY,80446,USA,2018-10-11,377,No,low,18.03,english
CUST109141,sArAh lee,FEMALE,1998-12-05,savings,open,2701.08,USD,NY-001,+1-706-787-4397,user9141@gmail.com,ACTIVE,834 Broadway,CHICAGO,TX,71325,USA,2011-03-21,838,N,low,3.86,spanish
CUST109142,bOb o'connor,FEMALE,1989-10-30,savngs,CLOSED,3574.31,usd,la002,+1-707-282-8952,user9142@protonmail.com,actve,2584 2nd Ave,houston,TX,30306,USA,2016-01-04,783,no,High,7.31,ENGLISH
CUST109143,sArAh JOHNSON,Female,1970-03-21,savngs,open,5859.51,GBP,la002,+1-964-544-4832,user9143@gmail.com,ACTIVE,1337 2nd Ave,los angeles,CA,34870,USA,2008-04-26,818,N,Medium,17.11,spanish
CUST109144,DavE brown,M,1956-03-16,savngs,open,7585.89,gbp,LD-005,+1-694-664-6227,user9144@outlok.com,INACTIVE,3489 Maple Dr,miami,FL,43013,USA,2022-12-31,720,Yes,low,15.97,Spanish
CUST109145,DavE brown,M,1956-10-02,Checking,suspended,4946.83,usd,NY-001,+1-816-289-4596,user9145@outlok.com,inactve,600 Elm Street,New York,TX,23476,USA,2013-07-04,343,Y,High,22.42,ENGLISH
CUST109146,ALICE JOHNSON,F,1996-09-24,Checking,Suspended,6910.08,USD,LD-005,+1-668-773-2694,user9146@yahoo.com,inactve,5374 Sunset Blvd,los angeles,NY,43205,UsA,2016-07-14,371,Yes,Low,8.35,Spanish
CUST109147,ALICE brown,Male,1988-04-21,current,closed,6369.71,USD,sf006,+1-924-664-3773,user9147@protonmail.com,actve,780 2nd Ave,CHICAGO,FL,29265,UsA,2016-01-23,614,No,high,9.17,english
CUST109148,mAry brown,FEMALE,1976-11-11,Checking,Open,3951.09,USD,sf006,+1-914-623-4124,user9148@yahoo.com,inactve,8525 Maple Dr,New York,GA,87796,USA,2009-12-26,431,Yes,high,2.39,ENGLISH
CUST109149,sArAh brown,Female,1957-03-16,savngs,closed,4900.8,usd,la002,+1-490-763-4140,user9149@outlok.com,active,363 Maple Dr,atlanta,FL,38277,USA,2011-09-09,790,Y,Low,7.09,Spanish
CUST109150,john o'connor,F,1958-08-02,checKing,Suspended,5961.55,USD,la002,+1-786-741-3726,user9150@protonmail.com,inactve,2792 Broadway,los angeles,NY,85640,United States,2021-03-20,429,no,medium,21.14,ENGLISH
CUST109151,mAry brown,male,1977-02-03,currnt,suspended,3238.74,eur,LD-005,+1-895-954-8527,user9151@protonmail.com,ACTIVE,4994 2nd Ave,miami,FL,90439,United States,2008-03-17,544,Y,High,3.47,spanish
CUST109152,DavE SMITH,FEMALE,1964-05-20,savngs,CLOSED,6272.75,USD,Ch-003,+1-662-766-7987,user9152@yahoo.com,actve,671 Maple Dr,houston,IL,97799,United States,2005-09-14,527,yes,Low,9.28,spanish
CUST109153,sArAh lee,Male,1951-06-15,current,closed,6606.8,USD,la002,+1-628-121-8833,user9153@gmail.com,INACTIVE,2385 Broadway,CHICAGO,IL,24281,USA,2012-12-22,511,Yes,medium,21.08,english
CUST109154,mAry doe,M,1956-08-18,currnt,Open,6217.48,usd,sf006,+1-855-140-5492,user9154@yahoo.com,active,7595 2nd Ave,New York,NY,20482,United States,2006-01-24,662,Y,High,5.51,english
CUST109155,sArAh o'connor,Female,1996-10-18,Checking,suspended,4820.88,GBP,sf006,+1-284-766-4805,user9155@gmail.com,inactve,4595 Elm Street,houston,GA,85017,USA,2005-03-06,710,Y,Low,3.93,english
CUST109156,bOb lee,FEMALE,1967-01-28,currnt,Open,5726.51,usd,NY-001,+1-460-567-4784,user9156@yahoo.com,active,2123 2nd Ave,houston,CA,65229,UsA,2007-10-28,688,no,high,0.17,english
CUST109157,ALICE doe,male,1971-10-22,checKing,CLOSED,6474.46,usd,tx004,+1-180-633-7016,user9157@gmial.com,Inactive,9495 Elm Street,houston,NY,75757,usa,2018-12-31,310,Yes,Medium,22.95,english
CUST109158,sArAh SMITH,Male,1999-11-29,current,Open,2792.31,eur,mi007,+1-692-340-2159,user9158@gmial.com,Inactive,2014 Broadway,atlanta,CA,64831,UsA,2022-07-24,780,Yes,Medium,21.75,english
CUST109159,DavE brown,Male,1959-12-26,Checking,Suspended,1403.88,GBP,sf006,+1-940-182-7985,user9159@gmail.com,active,7335 Sunset Blvd,atlanta,CA,34436,USA,2018-07-03,318,yes,high,4.71,spanish
CUST109160,DavE o'connor,F,1999-04-01,savings,closed,5772.64,usd,tx004,+1-798-692-4065,user9160@gmial.com,Inactive,2490 Broadway,atlanta,IL,24784,USA,2021-06-28,532,No,low,19.69,english
CUST109161,DavE lee,FEMALE,1982-04-25,savngs,Open,4104.91,eur,tx004,+1-790-182-4132,user9161@gmail.com,Inactive,5603 Elm Street,atlanta,CA,22643,UsA,2014-10-13,573,No,low,24.33,English
CUST109162,mAry JOHNSON,male,1956-06-07,checKing,closed,5270.12,usd,LD-005,+1-426-355-6119,user9162@yahoo.com,Inactive,8992 Maple Dr,atlanta,IL,41222,UsA,2011-12-06,306,Yes,Medium,7.63,Spanish
CUST109163,ALICE lee,Male,1952-09-14,checKing,open,5302.04,eur,la002,+1-824-578-1934,user9163@yahoo.com,INACTIVE,8279 Broadway,atlanta,IL,74130,United States,2015-12-28,303,Y,Low,16.71,spanish
CUST109164,john JOHNSON,Female,1963-12-04,savngs,closed,6836.72,gbp,sf006,+1-454-107-8688,user9164@protonmail.com,INACTIVE,4065 Main St,los angeles,IL,57731,United States,2013-01-05,448,No,high,5.14,Spanish
CUST109165,sArAh JOHNSON,Male,1993-03-31,current,CLOSED,5255.98,USD,sf006,+1-975-771-1054,user9165@outlok.com,actve,6316 Main St,atlanta,FL,89166,usa,2005-11-21,427,No,high,14.68,spanish
CUST109166,bOb lee,male,1995-09-02,current,Suspended,5797.89,USD,Ch-003,+1-607-590-7143,user9166@gmail.com,actve,2630 Maple Dr,houston,FL,66160,United States,2022-08-26,340,Y,Medium,8.19,spanish
CUST109167,bOb doe,M,1985-10-25,checKing,suspended,5697.18,usd,NY-001,+1-106-840-5874,user9167@gmial.com,Inactive,8506 Maple Dr,los angeles,GA,46955,United States,2021-09-04,689,yes,Medium,15.4,Spanish
CUST109168,mAry doe,M,1962-01-31,savngs,Open,6188.96,eur,tx004,+1-679-389-7545,user9168@protonmail.com,ACTIVE,3314 Sunset Blvd,houston,IL,75609,United States,2014-07-27,760,N,high,16.7,english
CUST109169,sArAh JOHNSON,F,1965-11-13,currnt,suspended,4150.29,gbp,mi007,+1-302-901-6677,user9169@gmial.com,Inactive,4948 Broadway,los angeles,CA,80737,usa,2005-05-29,445,yes,Low,17.95,spanish
CUST109170,sArAh o'connor,FEMALE,1965-12-24,savings,Suspended,5455.5,USD,tx004,+1-567-486-9266,user9170@gmial.com,Inactive,7327 Maple Dr,CHICAGO,FL,69262,United States,2005-08-14,770,N,medium,22.58,ENGLISH
CUST109171,john brown,male,1954-11-08,savings,closed,1501.52,usd,NY-001,+1-526-821-7792,user9171@gmail.com,Inactive,6024 Sunset Blvd,miami,TX,32930,United States,2011-08-26,677,Yes,Low,2.74,english
CUST109172,bOb o'connor,F,2001-08-16,current,Open,4052.01,usd,tx004,+1-228-887-2158,user9172@yahoo.com,ACTIVE,6522 Sunset Blvd,atlanta,CA,14417,UsA,2022-04-24,778,No,Low,6.88,Spanish
CUST109173,mAry doe,Male,1974-12-05,current,Suspended,6533.08,eur,LD-005,+1-343-659-1188,user9173@protonmail.com,ACTIVE,1666 2nd Ave,New York,NY,59433,UsA,2015-11-22,342,Y,medium,4.25,Spanish
CUST109174,DavE brown,Male,1987-05-08,currnt,CLOSED,3010.22,GBP,la002,+1-931-433-6872,user9174@gmial.com,INACTIVE,8781 Main St,houston,GA,75063,United States,2017-08-22,349,yes,Low,10.9,spanish
CUST109175,john o'connor,M,1987-09-27,current,open,3174.71,usd,la002,+1-174-725-5214,user9175@outlok.com,Inactive,6788 Broadway,los angeles,GA,89532,UsA,2013-05-07,530,Y,Low,10.78,spanish
CUST109176,ALICE lee,F,1999-09-27,savings,open,5975.89,gbp,Ch-003,+1-665-386-6881,user9176@protonmail.com,inactve,5811 Elm Street,CHICAGO,IL,71021,USA,2021-03-11,576,Yes,high,8.37,ENGLISH
CUST109177,ALICE o'connor,M,1987-07-28,savngs,CLOSED,4080.13,gbp,LD-005,+1-384-866-3806,user9177@gmail.com,INACTIVE,2687 Main St,miami,TX,96461,UsA,2015-08-11,796,Yes,medium,24.69,English
CUST109178,john o'connor,Female,1988-06-26,checKing,suspended,6881.77,GBP,Ch-003,+1-266-479-6452,user9178@gmial.com,active,1827 Main St,atlanta,NY,31981,usa,2005-05-14,588,yes,medium,19.02,ENGLISH
CUST109179,sArAh JOHNSON,M,1997-11-02,savings,open,5112.42,gbp,tx004,+1-444-203-4213,user9179@yahoo.com,actve,9876 Elm Street,los angeles,NY,36164,United States,2020-11-18,519,No,low,2.3,ENGLISH
CUST109180,bOb o'connor,Female,1990-07-10,currnt,CLOSED,7281.84,eur,sf006,+1-936-966-4095,user9180@gmial.com,active,3574 Main St,New York,GA,83643,USA,2015-09-06,329,Y,Low,10.05,english
CUST109181,mAry JOHNSON,Male,1975-12-23,savngs,closed,7552.31,usd,mi007,+1-824-135-6364,user9181@outlok.com,actve,6616 Main St,los angeles,TX,46890,UsA,2018-02-13,332,No,High,21.52,ENGLISH
CUST109182,mAry o'connor,F,1962-03-09,savngs,suspended,6913.38,eur,la002,+1-727-168-6751,user9182@protonmail.com,INACTIVE,5575 Maple Dr,New York,GA,29973,USA,2016-11-03,374,yes,medium,4.17,English
CUST109183,bOb brown,Female,1993-11-23,checKing,suspended,4234.58,GBP,mi007,+1-401-198-7774,user9183@protonmail.com,active,6500 Maple Dr,atlanta,IL,77156,USA,2012-03-29,548,Yes,Medium,11.61,spanish
CUST109184,sArAh o'connor,F,2000-09-23,savings,CLOSED,3320.44,GBP,Ch-003,+1-313-775-6806,user9184@gmail.com,INACTIVE,9169 Sunset Blvd,CHICAGO,CA,20645,United States,2019-12-06,394,Yes,medium,19.33,Spanish
CUST109185,DavE brown,F,1975-09-27,savngs,open,6907.08,eur,mi007,+1-212-865-2630,user9185@gmail.com,ACTIVE,5628 Broadway,New York,NY,77298,USA,2005-08-15,512,N,low,2.15,Spanish
CUST109186,ALICE SMITH,Female,1950-12-28,savngs,closed,4977.33,USD,Ch-003,+1-126-710-7729,user9186@outlok.com,Inactive,7368 Main St,atlanta,FL,32699,usa,2010-09-10,388,yes,Medium,20.44,English
CUST109187,sArAh lee,FEMALE,1957-12-26,current,suspended,5300.69,GBP,LD-005,+1-609-416-6613,user9187@gmail.com,actve,3556 Elm Street,New York,CA,62048,USA,2016-03-07,445,N,low,2.77,spanish
CUST109188,bOb SMITH,M,1953-05-08,savngs,CLOSED,6722.82,usd,mi007,+1-209-788-4774,user9188@yahoo.com,Inactive,1290 Main St,New York,CA,99766,United States,2013-09-09,782,Yes,Medium,11.59,english
CUST109189,sArAh o'connor,Female,1970-09-21,currnt,CLOSED,3317.39,GBP,sf006,+1-981-926-8026,user9189@protonmail.com,Inactive,2236 Broadway,miami,IL,87269,usa,2022-12-02,747,no,Medium,23.92,spanish
CUST109190,sArAh brown,Male,1971-08-09,savngs,suspended,5882.72,eur,tx004,+1-334-511-6824,user9190@gmail.com,INACTIVE,2515 Sunset Blvd,miami,FL,94773,usa,2012-03-07,584,Yes,medium,12.73,english
CUST109191,john lee,F,2000-08-29,current,suspended,4259.98,eur,NY-001,+1-851-719-1160,user9191@gmial.com,ACTIVE,8888 Sunset Blvd,miami,TX,57757,usa,2009-05-14,632,no,medium,22.52,english
CUST109192,john o'connor,male,2002-09-01,Checking,closed,6188.91,gbp,LD-005,+1-973-443-1498,user9192@gmial.com,actve,8614 Main St,New York,CA,98179,usa,2016-01-09,383,no,high,22.96,english
CUST109193,ALICE lee,Female,1986-01-19,Checking,suspended,5579.46,USD,LD-005,+1-357-166-9048,user9193@protonmail.com,inactve,240 Elm Street,los angeles,FL,47877,USA,2009-08-13,557,no,low,10.73,spanish
CUST109194,john doe,M,1998-06-04,currnt,Open,6322.47,eur,tx004,+1-343-608-3332,user9194@gmail.com,ACTIVE,2861 2nd Ave,miami,TX,86144,UsA,2006-09-25,567,N,high,23.36,english
CUST109195,sArAh doe,F,1952-08-16,checKing,open,4362.14,gbp,NY-001,+1-244-342-5273,user9195@yahoo.com,Inactive,9126 Sunset Blvd,miami,TX,12544,UsA,2008-03-06,629,No,Medium,2.24,spanish
CUST109196,sArAh JOHNSON,FEMALE,1968-02-27,checKing,suspended,3935.47,gbp,LD-005,+1-237-529-8976,user9196@protonmail.com,INACTIVE,5416 Sunset Blvd,miami,NY,17951,UsA,2009-11-16,591,yes,high,8.66,ENGLISH
CUST109197,DavE SMITH,Male,1950-10-08,currnt,Open,5002.25,usd,Ch-003,+1-963-614-8636,user9197@protonmail.com,actve,3064 Elm Street,los angeles,TX,19758,UsA,2011-10-26,690,yes,High,22.11,Spanish
CUST109198,DavE SMITH,FEMALE,1978-02-14,savngs,closed,4128.62,gbp,Ch-003,+1-989-140-4255,user9198@yahoo.com,ACTIVE,7488 Broadway,atlanta,NY,13744,UsA,2016-11-18,573,yes,high,13.29,spanish
CUST109199,mAry lee,male,1972-04-11,savngs,closed,4056.16,USD,Ch-003,+1-945-794-3826,user9199@gmial.com,ACTIVE,6659 Elm Street,CHICAGO,NY,39537,United States,2013-11-29,731,N,Medium,17.9,Spanish
CUST109200,mAry SMITH,Female,1982-02-17,Checking,Suspended,3947.72,usd,sf006,+1-321-748-9929,user9200@protonmail.com,inactve,5960 Elm Street,miami,TX,78730,UsA,2015-01-31,400,N,Low,1.07,spanish
CUST109201,john o'connor,F,2001-02-19,Checking,Suspended,5949.9,eur,sf006,+1-214-243-9453,user9201@yahoo.com,active,5923 Main St,houston,GA,11821,United States,2018-06-17,693,no,High,16.63,english
CUST109202,bOb o'connor,Female,1990-03-22,savings,closed,7929.84,eur,mi007,+1-182-551-2034,user9202@protonmail.com,actve,8312 Elm Street,New York,NY,23115,UsA,2018-04-15,431,no,medium,21.25,Spanish
CUST109203,john brown,M,1972-10-26,Checking,Suspended,6189.23,gbp,Ch-003,+1-911-994-9623,user9203@protonmail.com,actve,5393 Elm Street,los angeles,NY,33523,UsA,2011-11-24,425,no,High,16.99,english
CUST109204,john doe,Female,1954-02-28,Checking,CLOSED,6051.4,GBP,NY-001,+1-935-737-4769,user9204@outlok.com,actve,8959 Broadway,atlanta,GA,22493,usa,2007-01-22,324,Yes,Low,23.83,ENGLISH
CUST109205,bOb lee,Male,1956-06-09,currnt,Open,6014.27,USD,mi007,+1-461-981-6033,user9205@protonmail.com,actve,5603 Broadway,New York,NY,83827,USA,2007-09-06,488,N,Low,17.36,Spanish
CUST109206,DavE o'connor,male,1955-04-13,savings,closed,3630.29,USD,sf006,+1-790-553-6245,user9206@yahoo.com,active,8525 Sunset Blvd,New York,GA,27688,usa,2008-05-04,368,Y,low,7.9,ENGLISH
CUST109207,bOb JOHNSON,FEMALE,1998-11-30,checKing,CLOSED,6039.18,gbp,tx004,+1-998-242-2966,user9207@gmail.com,ACTIVE,819 Maple Dr,New York,CA,43700,UsA,2011-07-27,752,Y,Medium,6.36,english
CUST109208,bOb o'connor,male,1971-10-01,savings,open,2295.95,USD,tx004,+1-172-265-8229,user9208@protonmail.com,ACTIVE,9500 Main St,los angeles,GA,92856,United States,2013-04-10,346,Yes,low,15.74,English
CUST109209,bOb SMITH,F,1998-07-02,savngs,open,5560.18,usd,NY-001,+1-867-424-7932,user9209@yahoo.com,INACTIVE,5112 2nd Ave,CHICAGO,NY,47994,UsA,2005-07-12,582,Y,Low,2.4,ENGLISH
CUST109210,ALICE SMITH,Female,1962-04-26,savngs,Suspended,6100.29,gbp,tx004,+1-350-875-9159,user9210@yahoo.com,active,9594 Broadway,miami,CA,62879,UsA,2008-09-08,616,Y,medium,9.62,ENGLISH
CUST109211,john brown,F,1961-12-28,savings,Suspended,6220.05,GBP,Ch-003,+1-936-322-2152,user9211@gmial.com,ACTIVE,7883 Broadway,New York,CA,37382,USA,2007-11-23,642,N,High,10.88,ENGLISH
CUST109212,ALICE SMITH,FEMALE,1953-09-24,savings,CLOSED,5976.98,eur,NY-001,+1-189-413-4372,user9212@protonmail.com,active,8752 Broadway,houston,CA,36112,usa,2010-04-23,755,No,High,15.05,ENGLISH
CUST109213,DavE JOHNSON,F,1957-06-13,savngs,open,3131.29,USD,Ch-003,+1-344-207-1264,user9213@gmail.com,active,9578 Broadway,houston,CA,17743,USA,2010-02-09,713,Y,High,5.82,english
CUST109214,ALICE JOHNSON,M,1986-05-23,currnt,suspended,4037.05,eur,tx004,+1-647-615-7598,user9214@outlok.com,ACTIVE,4828 Broadway,atlanta,GA,32241,usa,2015-11-27,699,Yes,low,23.19,English
CUST109215,john SMITH,male,1980-11-13,currnt,closed,6763.67,GBP,mi007,+1-265-346-1882,user9215@gmial.com,INACTIVE,9024 Elm Street,New York,CA,84984,usa,2008-01-11,647,no,high,23.55,spanish
CUST109216,ALICE JOHNSON,FEMALE,1986-10-31,currnt,suspended,5553.96,GBP,LD-005,+1-936-542-6477,user9216@protonmail.com,ACTIVE,4686 Main St,New York,CA,68439,UsA,2008-02-10,492,No,High,14.94,spanish
CUST109217,mAry SMITH,FEMALE,1994-04-04,currnt,Open,5473.5,usd,NY-001,+1-900-695-5250,user9217@outlok.com,active,6581 Main St,miami,IL,39858,usa,2017-01-04,745,Y,Low,16.8,spanish
CUST109218,ALICE o'connor,FEMALE,1975-09-07,savngs,Suspended,4204.5,GBP,la002,+1-789-950-1431,user9218@yahoo.com,inactve,2493 Maple Dr,New York,GA,84979,usa,2021-01-03,593,Yes,low,7.68,english
CUST109219,DavE doe,Male,1992-12-08,current,CLOSED,3346.4,GBP,mi007,+1-127-340-9725,user9219@protonmail.com,Inactive,9599 Main St,los angeles,IL,86123,USA,2015-11-26,770,yes,low,6.41,english
CUST109220,ALICE JOHNSON,male,1957-11-02,Checking,suspended,3903.73,USD,la002,+1-197-621-1306,user9220@outlok.com,actve,9456 Sunset Blvd,New York,CA,54676,usa,2007-07-16,554,yes,high,6.74,English
CUST109221,john lee,F,1989-11-12,Checking,Suspended,2915.34,eur,sf006,+1-349-821-7840,user9221@yahoo.com,active,6093 Broadway,atlanta,CA,86861,USA,2007-11-28,392,N,High,10.16,spanish
CUST109222,ALICE doe,FEMALE,1982-08-28,Checking,CLOSED,5825.78,USD,Ch-003,+1-404-660-7098,user9222@gmial.com,ACTIVE,5137 Main St,CHICAGO,GA,85481,usa,2016-06-10,446,N,High,23.23,spanish
CUST109223,sArAh doe,male,1994-02-28,Checking,open,601.73,USD,tx004,+1-832-194-1613,user9223@protonmail.com,INACTIVE,5758 Sunset Blvd,atlanta,TX,92326,USA,2019-03-17,564,No,high,7.72,spanish
CUST109224,sArAh doe,FEMALE,1978-01-15,savngs,Suspended,3908.23,gbp,Ch-003,+1-145-232-2109,user9224@protonmail.com,active,2274 Main St,CHICAGO,GA,30157,UsA,2020-02-22,384,N,low,7.21,Spanish
CUST109225,DavE brown,M,1954-10-12,current,suspended,7959.91,gbp,sf006,+1-612-256-5989,user9225@yahoo.com,ACTIVE,9368 Broadway,atlanta,IL,74218,usa,2012-10-20,356,N,Medium,8.15,spanish
CUST109226,john SMITH,M,1977-07-22,savngs,CLOSED,4678.56,usd,sf006,+1-177-823-5142,user9226@yahoo.com,active,9501 Broadway,miami,IL,49958,USA,2018-12-07,679,yes,High,5.86,Spanish
CUST109227,john lee,M,2002-08-25,current,CLOSED,3840.87,usd,la002,+1-124-657-2429,user9227@yahoo.com,ACTIVE,402 2nd Ave,los angeles,CA,16120,USA,2010-09-04,504,Yes,low,18.2,Spanish
CUST109228,john doe,Female,1989-10-23,savngs,suspended,8351.6,GBP,mi007,+1-558-146-3207,user9228@gmail.com,inactve,114 Maple Dr,miami,TX,36349,UsA,2009-01-04,480,N,Medium,10.08,english
CUST109229,ALICE JOHNSON,FEMALE,1966-10-14,savings,Suspended,4394.27,usd,NY-001,+1-630-368-7924,user9229@gmial.com,INACTIVE,7717 Maple Dr,houston,GA,39803,UsA,2011-07-22,736,yes,medium,11.7,English
CUST109230,ALICE doe,Female,1972-03-13,current,Open,7982.29,usd,Ch-003,+1-164-534-8710,user9230@yahoo.com,Inactive,3278 Main St,miami,IL,89523,USA,2005-03-15,636,yes,High,17.88,spanish
CUST109231,sArAh lee,male,1994-08-02,Checking,closed,4582.75,GBP,tx004,+1-645-556-4138,user9231@outlok.com,ACTIVE,8835 Broadway,CHICAGO,TX,30848,USA,2006-11-25,457,Y,high,16.26,Spanish
CUST109232,ALICE doe,Female,1958-01-11,current,open,6369.22,eur,la002,+1-288-877-2052,user9232@protonmail.com,INACTIVE,1581 Elm Street,miami,NY,19472,USA,2012-09-30,495,Yes,high,10.11,english
CUST109233,mAry SMITH,male,1951-12-03,checKing,suspended,8438.98,GBP,NY-001,+1-388-681-8835,user9233@gmial.com,inactve,3865 Main St,houston,CA,40556,usa,2008-10-29,815,Yes,medium,0.58,spanish
CUST109234,DavE lee,male,1981-08-13,currnt,suspended,5224.02,GBP,Ch-003,+1-982-974-1176,user9234@gmail.com,Inactive,2767 Broadway,los angeles,TX,29860,usa,2019-04-17,464,Yes,low,22.31,Spanish
CUST109235,bOb SMITH,male,2000-11-13,current,Suspended,4486.34,eur,NY-001,+1-314-780-3103,user9235@gmail.com,ACTIVE,3711 2nd Ave,miami,TX,79113,USA,2018-10-11,335,N,low,2.86,ENGLISH
CUST109236,sArAh SMITH,F,2001-07-22,checKing,Suspended,6072.59,GBP,LD-005,+1-121-386-4075,user9236@outlok.com,actve,3423 Maple Dr,atlanta,GA,37272,UsA,2010-07-04,769,N,high,21.07,English
CUST109237,ALICE doe,Female,1998-08-19,currnt,Open,3516.52,gbp,la002,+1-759-418-9119,user9237@gmial.com,active,7717 Maple Dr,CHICAGO,IL,89654,UsA,2021-03-15,808,no,Low,18.72,ENGLISH
CUST109238,DavE SMITH,F,1980-02-20,checKing,open,6892.21,usd,mi007,+1-361-318-4357,user9238@yahoo.com,active,1093 Elm Street,CHICAGO,NY,98327,United States,2010-08-14,315,Yes,Medium,20.85,english
CUST109239,sArAh brown,FEMALE,1956-02-26,currnt,Suspended,4037.73,GBP,Ch-003,+1-414-412-3125,user9239@yahoo.com,active,2411 Broadway,los angeles,CA,15531,United States,2016-09-03,547,Y,Low,22.35,ENGLISH
CUST109240,sArAh SMITH,Female,1979-05-12,savings,Open,2687.02,USD,NY-001,+1-206-144-7739,user9240@gmail.com,ACTIVE,8180 Broadway,CHICAGO,NY,63769,UsA,2021-11-07,689,yes,low,1.16,English
